OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive
8636,CANADA,CA,119,2021/07/01 12:00:00+00,1415403,1382037.0,135.0,26299,4.0,37345316.0,23563.0,7043.0,-21.0
8637,NUNAVUT,NU,0,2021/07/02 12:00:00+00,657,653.0,0.0,4,0.0,18254.0,61.0,0.0,0.0
8638,YUKON,YT,31,2021/07/02 12:00:00+00,388,238.0,19.0,5,0.0,11873.0,213.0,146.0,13.0
8639,PRINCE EDWARD ISLAND,PE,0,2021/07/02 12:00:00+00,207,206.0,0.0,0,0.0,170325.0,0.0,1.0,0.0
8640,NEWFOUNDLAND AND LABRADOR,NL,1,2021/07/02 12:00:00+00,1387,1372.0,2.0,7,0.0,160691.0,615.0,4.0,-1.0
8641,NEW BRUNSWICK,NB,4,2021/07/02 12:00:00+00,2336,2265.0,3.0,45,0.0,363778.0,661.0,25.0,1.0
8642,BRITISH COLUMBIA,BC,84,2021/07/02 12:00:00+00,147705,145200.0,168.0,1756,2.0,2939024.0,11832.0,729.0,-87.0
8643,NOVA SCOTIA,NS,2,2021/07/02 12:00:00+00,5842,5703.0,6.0,92,0.0,948849.0,3172.0,47.0,-4.0
8644,SASKATCHEWAN,SK,21,2021/07/02 12:00:00+00,48882,47909.0,36.0,568,0.0,920303.0,1779.0,405.0,-15.0
8645,ALBERTA,AB,110,2021/07/02 12:00:00+00,232097,228901.0,270.0,2301,0.0,4702977.0,10746.0,895.0,-160.0
8646,MANITOBA,MB,139,2021/07/02 12:00:00+00,56306,54106.0,475.0,1147,6.0,833702.0,2805.0,1053.0,-342.0
8647,QUEBEC,QC,69,2021/07/02 12:00:00+00,375019,362961.0,111.0,11217,3.0,10350080.0,16758.0,841.0,-45.0
8648,ONTARIO,ON,484,2021/07/02 12:00:00+00,545381,534010.0,538.0,9196,28.0,16001372.0,52090.0,2175.0,-82.0
8649,NORTHWEST TERRITORIES,NT,0,2021/07/02 12:00:00+00,128,128.0,0.0,0,0.0,24899.0,79.0,0.0,0.0
8650,REPATRIATED CDN,RC,0,2021/07/02 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8651,CANADA,CA,945,2021/07/02 12:00:00+00,1416348,1383665.0,1628.0,26338,39.0,37446127.0,100811.0,6321.0,-722.0
8652,NUNAVUT,NU,0,2021/07/03 12:00:00+00,657,653.0,0.0,4,0.0,18254.0,0.0,0.0,0.0
8653,YUKON,YT,0,2021/07/03 12:00:00+00,388,238.0,0.0,5,0.0,11873.0,0.0,146.0,0.0
8654,PRINCE EDWARD ISLAND,PE,0,2021/07/03 12:00:00+00,207,206.0,0.0,0,0.0,170325.0,0.0,1.0,0.0
8655,NEWFOUNDLAND AND LABRADOR,NL,0,2021/07/03 12:00:00+00,1387,1372.0,0.0,7,0.0,160691.0,0.0,4.0,0.0
8656,NEW BRUNSWICK,NB,0,2021/07/03 12:00:00+00,2336,2268.0,3.0,45,0.0,364251.0,473.0,22.0,-3.0
8657,BRITISH COLUMBIA,BC,0,2021/07/03 12:00:00+00,147705,145200.0,0.0,1756,0.0,2939024.0,0.0,729.0,0.0
8658,NOVA SCOTIA,NS,8,2021/07/03 12:00:00+00,5850,5706.0,3.0,92,0.0,951797.0,2948.0,52.0,5.0
8659,SASKATCHEWAN,SK,49,2021/07/03 12:00:00+00,48931,47942.0,33.0,568,0.0,921982.0,1679.0,421.0,16.0
8660,ALBERTA,AB,0,2021/07/03 12:00:00+00,232097,228901.0,0.0,2301,0.0,4702977.0,0.0,895.0,0.0
8661,MANITOBA,MB,47,2021/07/03 12:00:00+00,56353,54197.0,91.0,1148,1.0,834704.0,1002.0,1008.0,-45.0
8662,QUEBEC,QC,0,2021/07/03 12:00:00+00,375019,362961.0,0.0,11217,0.0,10350080.0,0.0,841.0,0.0
8663,ONTARIO,ON,209,2021/07/03 12:00:00+00,545590,534272.0,262.0,9205,9.0,16018452.0,17080.0,2113.0,-62.0
8664,NORTHWEST TERRITORIES,NT,0,2021/07/03 12:00:00+00,128,128.0,0.0,0,0.0,24899.0,0.0,0.0,0.0
8665,REPATRIATED CDN,RC,0,2021/07/03 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8666,CANADA,CA,313,2021/07/03 12:00:00+00,1416661,1384057.0,392.0,26348,10.0,37469309.0,23182.0,6232.0,-89.0
8667,NUNAVUT,NU,0,2021/07/04 12:00:00+00,657,653.0,0.0,4,0.0,18254.0,0.0,0.0,0.0
8668,YUKON,YT,0,2021/07/04 12:00:00+00,388,238.0,0.0,5,0.0,11873.0,0.0,146.0,0.0
8669,PRINCE EDWARD ISLAND,PE,0,2021/07/04 12:00:00+00,207,206.0,0.0,0,0.0,170325.0,0.0,1.0,0.0
8670,NEWFOUNDLAND AND LABRADOR,NL,0,2021/07/04 12:00:00+00,1387,1372.0,0.0,7,0.0,160691.0,0.0,4.0,0.0
8671,NEW BRUNSWICK,NB,1,2021/07/04 12:00:00+00,2337,2269.0,1.0,46,1.0,364598.0,347.0,21.0,-1.0
8672,BRITISH COLUMBIA,BC,0,2021/07/04 12:00:00+00,147705,145200.0,0.0,1756,0.0,2939024.0,0.0,729.0,0.0
8673,NOVA SCOTIA,NS,3,2021/07/04 12:00:00+00,5853,5708.0,2.0,92,0.0,954628.0,2831.0,53.0,1.0
8674,SASKATCHEWAN,SK,27,2021/07/04 12:00:00+00,48958,47994.0,52.0,568,0.0,922771.0,789.0,396.0,-25.0
8675,ALBERTA,AB,0,2021/07/04 12:00:00+00,232097,228901.0,0.0,2301,0.0,4702977.0,0.0,895.0,0.0
8676,MANITOBA,MB,64,2021/07/04 12:00:00+00,56417,54249.0,52.0,1150,2.0,835879.0,1175.0,1018.0,10.0
8677,QUEBEC,QC,0,2021/07/04 12:00:00+00,375019,362961.0,0.0,11217,0.0,10350080.0,0.0,841.0,0.0
8678,ONTARIO,ON,213,2021/07/04 12:00:00+00,545803,534558.0,286.0,9214,9.0,16037441.0,18989.0,2031.0,-82.0
8679,NORTHWEST TERRITORIES,NT,0,2021/07/04 12:00:00+00,128,128.0,0.0,0,0.0,24899.0,0.0,0.0,0.0
8680,REPATRIATED CDN,RC,0,2021/07/04 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8681,CANADA,CA,308,2021/07/04 12:00:00+00,1416969,1384450.0,393.0,26360,12.0,37493440.0,24131.0,6135.0,-97.0
8682,NUNAVUT,NU,0,2021/07/05 12:00:00+00,657,653.0,0.0,4,0.0,18317.0,63.0,0.0,0.0
8683,YUKON,YT,37,2021/07/05 12:00:00+00,425,277.0,39.0,5,0.0,12058.0,185.0,149.0,3.0
8684,PRINCE EDWARD ISLAND,PE,0,2021/07/05 12:00:00+00,207,206.0,0.0,0,0.0,170325.0,0.0,1.0,0.0
8685,NEWFOUNDLAND AND LABRADOR,NL,13,2021/07/05 12:00:00+00,1400,1372.0,0.0,7,0.0,161510.0,819.0,17.0,13.0
8686,NEW BRUNSWICK,NB,1,2021/07/05 12:00:00+00,2338,2273.0,4.0,46,0.0,365059.0,461.0,18.0,-3.0
8687,BRITISH COLUMBIA,BC,85,2021/07/05 12:00:00+00,147790,145362.0,162.0,1759,3.0,2953548.0,14524.0,652.0,-77.0
8688,NOVA SCOTIA,NS,1,2021/07/05 12:00:00+00,5854,5717.0,9.0,92,0.0,956924.0,2296.0,45.0,-8.0
8689,SASKATCHEWAN,SK,20,2021/07/05 12:00:00+00,48978,48050.0,56.0,568,0.0,923683.0,912.0,360.0,-36.0
8690,ALBERTA,AB,139,2021/07/05 12:00:00+00,232236,229102.0,201.0,2303,2.0,4715386.0,12409.0,831.0,-64.0
8691,MANITOBA,MB,65,2021/07/05 12:00:00+00,56482,54309.0,60.0,1151,1.0,837004.0,1125.0,1022.0,4.0
8692,QUEBEC,QC,176,2021/07/05 12:00:00+00,375195,363245.0,284.0,11218,1.0,10362660.0,12580.0,732.0,-109.0
8693,ONTARIO,ON,170,2021/07/05 12:00:00+00,545973,534791.0,233.0,9215,1.0,16050390.0,12949.0,1967.0,-64.0
8694,NORTHWEST TERRITORIES,NT,0,2021/07/05 12:00:00+00,128,128.0,0.0,0,0.0,24945.0,46.0,0.0,0.0
8695,REPATRIATED CDN,RC,0,2021/07/05 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8696,CANADA,CA,707,2021/07/05 12:00:00+00,1417676,1385498.0,1048.0,26368,8.0,37551809.0,58369.0,5794.0,-341.0
8697,NUNAVUT,NU,0,2021/07/06 12:00:00+00,657,653.0,0.0,4,0.0,18351.0,34.0,0.0,0.0
8698,YUKON,YT,10,2021/07/06 12:00:00+00,435,287.0,10.0,5,0.0,12180.0,122.0,147.0,-2.0
8699,PRINCE EDWARD ISLAND,PE,0,2021/07/06 12:00:00+00,207,206.0,0.0,0,0.0,171596.0,1271.0,1.0,0.0
8700,NEWFOUNDLAND AND LABRADOR,NL,0,2021/07/06 12:00:00+00,1400,1373.0,1.0,7,0.0,161769.0,259.0,16.0,-1.0
8701,NEW BRUNSWICK,NB,-2,2021/07/06 12:00:00+00,2336,2274.0,1.0,46,0.0,365667.0,608.0,15.0,-3.0
8702,BRITISH COLUMBIA,BC,7,2021/07/06 12:00:00+00,147797,145420.0,58.0,1759,0.0,2958650.0,5102.0,602.0,-50.0
8703,NOVA SCOTIA,NS,7,2021/07/06 12:00:00+00,5861,5725.0,8.0,92,0.0,960190.0,3266.0,44.0,-1.0
8704,SASKATCHEWAN,SK,14,2021/07/06 12:00:00+00,48992,48110.0,60.0,569,1.0,925232.0,1549.0,313.0,-47.0
8705,ALBERTA,AB,33,2021/07/06 12:00:00+00,232269,229201.0,99.0,2305,2.0,4719800.0,4414.0,763.0,-68.0
8706,MANITOBA,MB,34,2021/07/06 12:00:00+00,56516,54392.0,83.0,1152,1.0,837996.0,992.0,972.0,-50.0
8707,QUEBEC,QC,67,2021/07/06 12:00:00+00,375262,363339.0,94.0,11218,0.0,10373801.0,11141.0,705.0,-27.0
8708,ONTARIO,ON,244,2021/07/06 12:00:00+00,546217,535110.0,319.0,9224,9.0,16079145.0,28755.0,1883.0,-84.0
8709,NORTHWEST TERRITORIES,NT,0,2021/07/06 12:00:00+00,128,128.0,0.0,0,0.0,24994.0,49.0,0.0,0.0
8710,REPATRIATED CDN,RC,0,2021/07/06 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8711,CANADA,CA,414,2021/07/06 12:00:00+00,1418090,1386231.0,733.0,26381,13.0,37609371.0,57562.0,5461.0,-333.0
8712,NUNAVUT,NU,0,2021/07/07 12:00:00+00,657,653.0,0.0,4,0.0,18371.0,20.0,0.0,0.0
8713,YUKON,YT,12,2021/07/07 12:00:00+00,447,309.0,22.0,5,0.0,12727.0,547.0,147.0,0.0
8714,PRINCE EDWARD ISLAND,PE,1,2021/07/07 12:00:00+00,208,206.0,0.0,0,0.0,171597.0,1.0,2.0,1.0
8715,NEWFOUNDLAND AND LABRADOR,NL,0,2021/07/07 12:00:00+00,1400,1375.0,2.0,7,0.0,162045.0,276.0,14.0,-2.0
8716,NEW BRUNSWICK,NB,0,2021/07/07 12:00:00+00,2336,2279.0,5.0,46,0.0,366232.0,565.0,10.0,-5.0
8717,BRITISH COLUMBIA,BC,59,2021/07/07 12:00:00+00,147856,145455.0,35.0,1759,0.0,2965106.0,6456.0,624.0,22.0
8718,NOVA SCOTIA,NS,1,2021/07/07 12:00:00+00,5862,5731.0,6.0,92,0.0,964134.0,3944.0,39.0,-5.0
8719,SASKATCHEWAN,SK,47,2021/07/07 12:00:00+00,49039,48150.0,40.0,570,1.0,927628.0,2396.0,319.0,6.0
8720,ALBERTA,AB,67,2021/07/07 12:00:00+00,232336,229284.0,83.0,2307,2.0,4725967.0,6167.0,745.0,-18.0
8721,MANITOBA,MB,70,2021/07/07 12:00:00+00,56586,54442.0,50.0,1154,2.0,839643.0,1647.0,990.0,18.0
8722,QUEBEC,QC,103,2021/07/07 12:00:00+00,375365,363415.0,76.0,11219,1.0,10389391.0,15590.0,731.0,26.0
8723,ONTARIO,ON,194,2021/07/07 12:00:00+00,546411,535346.0,236.0,9224,0.0,16093172.0,14027.0,1841.0,-42.0
8724,NORTHWEST TERRITORIES,NT,0,2021/07/07 12:00:00+00,128,128.0,0.0,0,0.0,25053.0,59.0,0.0,0.0
8725,REPATRIATED CDN,RC,0,2021/07/07 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8726,CANADA,CA,554,2021/07/07 12:00:00+00,1418644,1386786.0,555.0,26387,6.0,37661066.0,51695.0,5462.0,1.0
8727,NUNAVUT,NU,0,2021/07/08 12:00:00+00,657,653.0,0.0,4,0.0,18406.0,35.0,0.0,0.0
8728,YUKON,YT,9,2021/07/08 12:00:00+00,456,335.0,26.0,5,0.0,12400.0,-327.0,147.0,0.0
8729,PRINCE EDWARD ISLAND,PE,0,2021/07/08 12:00:00+00,208,206.0,0.0,0,0.0,171597.0,0.0,2.0,0.0
8730,NEWFOUNDLAND AND LABRADOR,NL,0,2021/07/08 12:00:00+00,1400,1375.0,0.0,7,0.0,162205.0,160.0,14.0,0.0
8731,NEW BRUNSWICK,NB,0,2021/07/08 12:00:00+00,2336,2280.0,1.0,46,0.0,366927.0,695.0,9.0,-1.0
8732,BRITISH COLUMBIA,BC,63,2021/07/08 12:00:00+00,147919,145491.0,36.0,1760,1.0,2972495.0,7389.0,653.0,29.0
8733,NOVA SCOTIA,NS,2,2021/07/08 12:00:00+00,5864,5733.0,2.0,92,0.0,967482.0,3348.0,39.0,0.0
8734,SASKATCHEWAN,SK,113,2021/07/08 12:00:00+00,49152,48167.0,17.0,570,0.0,929868.0,2240.0,415.0,96.0
8735,ALBERTA,AB,23,2021/07/08 12:00:00+00,232359,229355.0,71.0,2307,0.0,4731865.0,5898.0,697.0,-48.0
8736,MANITOBA,MB,81,2021/07/08 12:00:00+00,56667,54494.0,52.0,1157,3.0,841118.0,1475.0,1016.0,26.0
8737,QUEBEC,QC,64,2021/07/08 12:00:00+00,375429,363484.0,69.0,11229,10.0,10405896.0,16505.0,716.0,-15.0
8738,ONTARIO,ON,210,2021/07/08 12:00:00+00,546621,535577.0,231.0,9228,4.0,16119029.0,25857.0,1816.0,-25.0
8739,NORTHWEST TERRITORIES,NT,0,2021/07/08 12:00:00+00,128,128.0,0.0,0,0.0,25089.0,36.0,0.0,0.0
8740,REPATRIATED CDN,RC,0,2021/07/08 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8741,CANADA,CA,565,2021/07/08 12:00:00+00,1419209,1387291.0,505.0,26405,18.0,37724377.0,63311.0,5524.0,62.0
8742,NUNAVUT,NU,0,2021/07/09 12:00:00+00,657,653.0,0.0,4,0.0,18406.0,0.0,0.0,0.0
8743,YUKON,YT,5,2021/07/09 12:00:00+00,461,348.0,13.0,5,0.0,12495.0,95.0,116.0,-31.0
8744,PRINCE EDWARD ISLAND,PE,0,2021/07/09 12:00:00+00,208,206.0,0.0,0,0.0,171597.0,0.0,2.0,0.0
8745,NEWFOUNDLAND AND LABRADOR,NL,2,2021/07/09 12:00:00+00,1402,1375.0,0.0,7,0.0,162451.0,246.0,16.0,2.0
8746,NEW BRUNSWICK,NB,0,2021/07/09 12:00:00+00,2336,2282.0,2.0,46,0.0,367651.0,724.0,7.0,-2.0
8747,BRITISH COLUMBIA,BC,112,2021/07/09 12:00:00+00,148031,145594.0,103.0,1760,0.0,2979727.0,7232.0,661.0,8.0
8748,NOVA SCOTIA,NS,1,2021/07/09 12:00:00+00,5865,5734.0,1.0,92,0.0,969836.0,2354.0,39.0,0.0
8749,SASKATCHEWAN,SK,46,2021/07/09 12:00:00+00,49198,48224.0,57.0,571,1.0,932412.0,2544.0,403.0,-12.0
8750,ALBERTA,AB,52,2021/07/09 12:00:00+00,232411,229429.0,74.0,2307,0.0,4739182.0,7317.0,675.0,-22.0
8751,MANITOBA,MB,72,2021/07/09 12:00:00+00,56739,54549.0,55.0,1160,3.0,842723.0,1605.0,1030.0,14.0
8752,QUEBEC,QC,287,2021/07/09 12:00:00+00,375716,363775.0,291.0,11230,1.0,10421855.0,15959.0,711.0,-5.0
8753,ONTARIO,ON,183,2021/07/09 12:00:00+00,546804,535810.0,233.0,9237,9.0,16145130.0,26101.0,1757.0,-59.0
8754,NORTHWEST TERRITORIES,NT,0,2021/07/09 12:00:00+00,128,128.0,0.0,0,0.0,25089.0,0.0,0.0,0.0
8755,REPATRIATED CDN,RC,0,2021/07/09 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8756,CANADA,CA,760,2021/07/09 12:00:00+00,1419969,1388120.0,829.0,26419,14.0,37788554.0,64177.0,5417.0,-107.0
8757,NUNAVUT,NU,0,2021/07/10 12:00:00+00,657,653.0,0.0,4,0.0,18406.0,0.0,0.0,0.0
8758,YUKON,YT,0,2021/07/10 12:00:00+00,461,348.0,0.0,5,0.0,12495.0,0.0,116.0,0.0
8759,PRINCE EDWARD ISLAND,PE,0,2021/07/10 12:00:00+00,208,206.0,0.0,0,0.0,171597.0,0.0,2.0,0.0
8760,NEWFOUNDLAND AND LABRADOR,NL,0,2021/07/10 12:00:00+00,1402,1375.0,0.0,7,0.0,162451.0,0.0,16.0,0.0
8761,NEW BRUNSWICK,NB,0,2021/07/10 12:00:00+00,2336,2283.0,1.0,46,0.0,368251.0,600.0,6.0,-1.0
8762,BRITISH COLUMBIA,BC,0,2021/07/10 12:00:00+00,148031,145594.0,0.0,1760,0.0,2979727.0,0.0,661.0,0.0
8763,NOVA SCOTIA,NS,1,2021/07/10 12:00:00+00,5866,5735.0,1.0,92,0.0,973605.0,3769.0,39.0,0.0
8764,SASKATCHEWAN,SK,42,2021/07/10 12:00:00+00,49240,48254.0,30.0,572,1.0,934065.0,1653.0,414.0,11.0
8765,ALBERTA,AB,0,2021/07/10 12:00:00+00,232411,229429.0,0.0,2307,0.0,4739182.0,0.0,675.0,0.0
8766,MANITOBA,MB,87,2021/07/10 12:00:00+00,56826,54615.0,66.0,1160,0.0,844125.0,1402.0,1051.0,21.0
8767,QUEBEC,QC,0,2021/07/10 12:00:00+00,375716,363775.0,0.0,11230,0.0,10421855.0,0.0,711.0,0.0
8768,ONTARIO,ON,179,2021/07/10 12:00:00+00,546983,536028.0,218.0,9245,8.0,16168825.0,23695.0,1710.0,-47.0
8769,NORTHWEST TERRITORIES,NT,0,2021/07/10 12:00:00+00,128,128.0,0.0,0,0.0,25121.0,32.0,0.0,0.0
8770,REPATRIATED CDN,RC,0,2021/07/10 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8771,CANADA,CA,309,2021/07/10 12:00:00+00,1420278,1388436.0,316.0,26428,9.0,37819705.0,31151.0,5401.0,-16.0
8772,NUNAVUT,NU,0,2021/07/11 12:00:00+00,657,653.0,0.0,4,0.0,18406.0,0.0,0.0,0.0
8773,YUKON,YT,0,2021/07/11 12:00:00+00,461,348.0,0.0,5,0.0,12495.0,0.0,116.0,0.0
8774,PRINCE EDWARD ISLAND,PE,0,2021/07/11 12:00:00+00,208,206.0,0.0,0,0.0,171597.0,0.0,2.0,0.0
8775,NEWFOUNDLAND AND LABRADOR,NL,0,2021/07/11 12:00:00+00,1402,1375.0,0.0,7,0.0,162451.0,0.0,16.0,0.0
8776,NEW BRUNSWICK,NB,0,2021/07/11 12:00:00+00,2336,2283.0,0.0,46,0.0,368489.0,238.0,6.0,0.0
8777,BRITISH COLUMBIA,BC,0,2021/07/11 12:00:00+00,148031,145594.0,0.0,1760,0.0,2979727.0,0.0,661.0,0.0
8778,NOVA SCOTIA,NS,4,2021/07/11 12:00:00+00,5870,5742.0,7.0,92,0.0,976115.0,2510.0,36.0,-3.0
8779,SASKATCHEWAN,SK,20,2021/07/11 12:00:00+00,49260,48288.0,34.0,573,1.0,934928.0,863.0,399.0,-15.0
8780,ALBERTA,AB,0,2021/07/11 12:00:00+00,232411,229429.0,0.0,2307,0.0,4739182.0,0.0,675.0,0.0
8781,MANITOBA,MB,63,2021/07/11 12:00:00+00,56889,54655.0,40.0,1161,1.0,845518.0,1393.0,1073.0,22.0
8782,QUEBEC,QC,0,2021/07/11 12:00:00+00,375716,363775.0,0.0,11230,0.0,10421855.0,0.0,711.0,0.0
8783,ONTARIO,ON,166,2021/07/11 12:00:00+00,547149,536306.0,278.0,9251,6.0,16188476.0,19651.0,1592.0,-118.0
8784,NORTHWEST TERRITORIES,NT,0,2021/07/11 12:00:00+00,128,128.0,0.0,0,0.0,25121.0,0.0,0.0,0.0
8785,REPATRIATED CDN,RC,0,2021/07/11 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8786,CANADA,CA,253,2021/07/11 12:00:00+00,1420531,1388795.0,359.0,26436,8.0,37844360.0,24655.0,5287.0,-114.0
8787,NUNAVUT,NU,0,2021/07/12 12:00:00+00,657,653.0,0.0,4,0.0,18480.0,74.0,0.0,0.0
8788,YUKON,YT,19,2021/07/12 12:00:00+00,480,376.0,28.0,6,1.0,12699.0,204.0,103.0,-13.0
8789,PRINCE EDWARD ISLAND,PE,0,2021/07/12 12:00:00+00,208,206.0,0.0,0,0.0,171597.0,0.0,2.0,0.0
8790,NEWFOUNDLAND AND LABRADOR,NL,0,2021/07/12 12:00:00+00,1402,1375.0,0.0,7,0.0,162451.0,0.0,16.0,0.0
8791,NEW BRUNSWICK,NB,0,2021/07/12 12:00:00+00,2336,2284.0,1.0,46,0.0,369164.0,675.0,5.0,-1.0
8792,BRITISH COLUMBIA,BC,123,2021/07/12 12:00:00+00,148154,145722.0,128.0,1760,0.0,2999975.0,20248.0,658.0,-3.0
8793,NOVA SCOTIA,NS,1,2021/07/12 12:00:00+00,5871,5742.0,0.0,92,0.0,979100.0,2985.0,37.0,1.0
8794,SASKATCHEWAN,SK,19,2021/07/12 12:00:00+00,49279,48309.0,21.0,573,0.0,935850.0,922.0,397.0,-2.0
8795,ALBERTA,AB,90,2021/07/12 12:00:00+00,232501,229570.0,141.0,2307,0.0,4755067.0,15885.0,624.0,-51.0
8796,MANITOBA,MB,31,2021/07/12 12:00:00+00,56920,54733.0,78.0,1162,1.0,846855.0,1337.0,1025.0,-48.0
8797,QUEBEC,QC,199,2021/07/12 12:00:00+00,375915,364033.0,258.0,11231,1.0,10433684.0,11829.0,651.0,-60.0
8798,ONTARIO,ON,114,2021/07/12 12:00:00+00,547263,536402.0,96.0,9251,0.0,16204409.0,15933.0,1610.0,18.0
8799,NORTHWEST TERRITORIES,NT,0,2021/07/12 12:00:00+00,128,128.0,0.0,0,0.0,25191.0,70.0,0.0,0.0
8800,REPATRIATED CDN,RC,0,2021/07/12 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8801,CANADA,CA,596,2021/07/12 12:00:00+00,1421127,1389546.0,751.0,26439,3.0,37914522.0,70162.0,5128.0,-159.0
8802,NUNAVUT,NU,0,2021/07/13 12:00:00+00,657,653.0,0.0,4,0.0,18554.0,74.0,0.0,0.0
8803,YUKON,YT,4,2021/07/13 12:00:00+00,484,388.0,12.0,6,0.0,12699.0,0.0,93.0,-10.0
8804,PRINCE EDWARD ISLAND,PE,0,2021/07/13 12:00:00+00,208,208.0,2.0,0,0.0,172974.0,1377.0,0.0,-2.0
8805,NEWFOUNDLAND AND LABRADOR,NL,5,2021/07/13 12:00:00+00,1407,1376.0,1.0,7,0.0,163212.0,761.0,20.0,4.0
8806,NEW BRUNSWICK,NB,0,2021/07/13 12:00:00+00,2336,2285.0,1.0,46,0.0,370042.0,878.0,4.0,-1.0
8807,BRITISH COLUMBIA,BC,33,2021/07/13 12:00:00+00,148187,145775.0,53.0,1760,0.0,3005488.0,5513.0,639.0,-19.0
8808,NOVA SCOTIA,NS,-1,2021/07/13 12:00:00+00,5870,5747.0,5.0,92,0.0,980972.0,1872.0,31.0,-6.0
8809,SASKATCHEWAN,SK,25,2021/07/13 12:00:00+00,49304,48356.0,47.0,573,0.0,937084.0,1234.0,375.0,-22.0
8810,ALBERTA,AB,35,2021/07/13 12:00:00+00,232536,229627.0,57.0,2310,3.0,4760048.0,4981.0,599.0,-25.0
8811,MANITOBA,MB,23,2021/07/13 12:00:00+00,56943,54798.0,65.0,1163,1.0,847831.0,976.0,982.0,-43.0
8812,QUEBEC,QC,54,2021/07/13 12:00:00+00,375969,364103.0,70.0,11231,0.0,10445090.0,11406.0,635.0,-16.0
8813,ONTARIO,ON,146,2021/07/13 12:00:00+00,547409,536603.0,201.0,9258,7.0,16221898.0,17489.0,1548.0,-62.0
8814,NORTHWEST TERRITORIES,NT,0,2021/07/13 12:00:00+00,128,128.0,0.0,0,0.0,25232.0,41.0,0.0,0.0
8815,REPATRIATED CDN,RC,0,2021/07/13 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8816,CANADA,CA,324,2021/07/13 12:00:00+00,1421451,1390060.0,514.0,26450,11.0,37961124.0,46602.0,4926.0,-202.0
8817,NUNAVUT,NU,0,2021/07/14 12:00:00+00,657,653.0,0.0,4,0.0,18566.0,12.0,0.0,0.0
8818,YUKON,YT,6,2021/07/14 12:00:00+00,490,405.0,17.0,6,0.0,12857.0,158.0,81.0,-12.0
8819,PRINCE EDWARD ISLAND,PE,0,2021/07/14 12:00:00+00,208,208.0,0.0,0,0.0,172974.0,0.0,0.0,0.0
8820,NEWFOUNDLAND AND LABRADOR,NL,3,2021/07/14 12:00:00+00,1410,1376.0,0.0,7,0.0,163468.0,256.0,23.0,3.0
8821,NEW BRUNSWICK,NB,0,2021/07/14 12:00:00+00,2336,2287.0,2.0,46,0.0,370735.0,693.0,2.0,-2.0
8822,BRITISH COLUMBIA,BC,41,2021/07/14 12:00:00+00,148228,145817.0,42.0,1760,0.0,3013013.0,7525.0,639.0,0.0
8823,NOVA SCOTIA,NS,0,2021/07/14 12:00:00+00,5870,5750.0,3.0,92,0.0,984722.0,3750.0,28.0,-3.0
8824,SASKATCHEWAN,SK,18,2021/07/14 12:00:00+00,49322,48386.0,30.0,573,0.0,938434.0,1350.0,363.0,-12.0
8825,ALBERTA,AB,46,2021/07/14 12:00:00+00,232582,229702.0,75.0,2311,1.0,4766915.0,6867.0,569.0,-30.0
8826,MANITOBA,MB,44,2021/07/14 12:00:00+00,56987,54843.0,45.0,1163,0.0,849532.0,1701.0,981.0,-1.0
8827,QUEBEC,QC,75,2021/07/14 12:00:00+00,376044,364155.0,52.0,11231,0.0,10459766.0,14676.0,658.0,23.0
8828,ONTARIO,ON,153,2021/07/14 12:00:00+00,547562,536819.0,216.0,9265,7.0,16250983.0,29085.0,1478.0,-70.0
8829,NORTHWEST TERRITORIES,NT,0,2021/07/14 12:00:00+00,128,128.0,0.0,0,0.0,25285.0,53.0,0.0,0.0
8830,REPATRIATED CDN,RC,0,2021/07/14 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8831,CANADA,CA,386,2021/07/14 12:00:00+00,1421837,1390542.0,482.0,26458,8.0,38027250.0,66126.0,4822.0,-104.0
8832,NUNAVUT,NU,0,2021/07/15 12:00:00+00,657,653.0,0.0,4,0.0,18579.0,13.0,0.0,0.0
8833,YUKON,YT,7,2021/07/15 12:00:00+00,497,414.0,9.0,6,0.0,12918.0,61.0,78.0,-3.0
8834,PRINCE EDWARD ISLAND,PE,0,2021/07/15 12:00:00+00,208,208.0,0.0,0,0.0,172974.0,0.0,0.0,0.0
